ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,chinese_holiday,chinese_holiday_lower,chinese_holiday_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-05-28,32146.96786753559,-45337.76350266928,70652.05156216961,32146.96786753559,32146.96786753559,-18361.73947075537,-18361.73947075537,-18361.73947075537,0.0,0.0,0.0,0.0,0.0,0.0,998.841737511832,998.841737511832,998.841737511832,-17687.57612573577,-17687.57612573577,-17687.57612573577,-2977.4654660611504,-2977.4654660611504,-2977.4654660611504,1304.4603835297225,1304.4603835297225,1304.4603835297225,0.0,0.0,0.0,13785.228396780221
2017-05-29,32204.157341823437,-41699.26859824761,74452.71769800119,32204.157341823437,32204.157341823437,-14862.654391680551,-14862.654391680551,-14862.654391680551,0.0,0.0,0.0,0.0,0.0,0.0,3050.199669601781,3050.199669601781,3050.199669601781,-17227.885317893702,-17227.885317893702,-17227.885317893702,-1411.005175758828,-1411.005175758828,-1411.005175758828,726.0364323702299,726.0364323702299,726.0364323702299,0.0,0.0,0.0,17341.502950142887
2017-05-30,32261.34681611128,-42478.25027710089,74613.58168683671,32261.34681611128,32261.34681611128,-14711.463607342419,-14711.463607342419,-14711.463607342419,0.0,0.0,0.0,0.0,0.0,0.0,1367.743664178995,1367.743664178995,1367.743664178995,-15289.48836837428,-15289.48836837428,-15289.48836837428,1320.3942868557783,1320.3942868557783,1320.3942868557783,-2110.1131900029104,-2110.1131900029104,-2110.1131900029104,0.0,0.0,0.0,17549.88320876886
2017-05-31,32318.53629039913,-49411.2745424823,71648.65140002541,32318.53629039913,32318.53629039913,-22444.089276784223,-22444.089276784223,-22444.089276784223,0.0,0.0,0.0,0.0,0.0,0.0,-2854.4578211293915,-2854.4578211293915,-2854.4578211293915,-12060.327821064682,-12060.327821064682,-12060.327821064682,-425.8173250026011,-425.8173250026011,-425.8173250026011,-7103.486309587524,-7103.486309587524,-7103.486309587524,0.0,0.0,0.0,9874.447013614907
2017-06-01,32375.72576468698,-49624.65702397103,73301.47946503182,32375.72576468698,32375.72576468698,-22372.560496388818,-22372.560496388818,-22372.560496388818,0.0,0.0,0.0,0.0,0.0,0.0,-3453.3485626289867,-3453.3485626289867,-3453.3485626289867,-7831.924327649272,-7831.924327649272,-7831.924327649272,2813.2704882505736,2813.2704882505736,2813.2704882505736,-13900.55809436112,-13900.55809436112,-13900.55809436112,0.0,0.0,0.0,10003.165268298162
2017-06-02,32432.915238974827,-56808.83114861889,57879.510842050186,32432.915238974827,32432.915238974827,-28795.619663887705,-28795.619663887705,-28795.619663887705,0.0,0.0,0.0,0.0,0.0,0.0,478.0171204519073,478.0171204519073,478.0171204519073,-2971.8505236094034,-2971.8505236094034,-2971.8505236094034,-4388.569164530811,-4388.569164530811,-4388.569164530811,-21913.217096199398,-21913.217096199398,-21913.217096199398,0.0,0.0,0.0,3637.2955750871224
2017-06-03,32490.10471326267,-54339.30376077425,63985.15383318957,32490.10471326267,32490.10471326267,-27058.74455468707,-27058.74455468707,-27058.74455468707,0.0,0.0,0.0,0.0,0.0,0.0,3550.829346132067,3550.829346132067,3550.829346132067,2107.024573324495,2107.024573324495,2107.024573324495,-2351.1318084820105,-2351.1318084820105,-2351.1318084820105,-30365.466665661603,-30365.466665661603,-30365.466665661603,0.0,0.0,0.0,5431.3601585756005
2017-06-04,32547.29418755052,-53514.750092666385,59001.28757246505,32547.29418755052,32547.29418755052,-29898.740825092416,-29898.740825092416,-29898.740825092416,0.0,0.0,0.0,0.0,0.0,0.0,4465.370028136794,4465.370028136794,4465.370028136794,6977.892053190444,6977.892053190444,6977.892053190444,-2977.465466061703,-2977.465466061703,-2977.465466061703,-38364.53744035795,-38364.53744035795,-38364.53744035795,0.0,0.0,0.0,2648.553362458104
2017-06-05,32604.483680032812,-51809.95254887503,62632.143507857305,32604.483680032812,32604.483680032812,-27963.097900654582,-27963.097900654582,-27963.097900654582,0.0,0.0,0.0,0.0,0.0,0.0,7207.398386870522,7207.398386870522,7207.398386870522,11230.070466674008,11230.070466674008,11230.070466674008,-1411.0051757796455,-1411.0051757796455,-1411.0051757796455,-44989.56157841946,-44989.56157841946,-44989.56157841946,0.0,0.0,0.0,4641.38577937823
2017-06-06,32661.673172515108,-47629.408983009955,70271.69168613634,32661.673172515108,32661.673172515108,-22193.990429719932,-22193.990429719932,-22193.990429719932,0.0,0.0,0.0,0.0,0.0,0.0,11377.633788609086,11377.633788609086,11377.633788609086,14496.637805316075,14496.637805316075,14496.637805316075,1320.3942868540869,1320.3942868540869,1320.3942868540869,-49388.656310499195,-49388.656310499195,-49388.656310499195,0.0,0.0,0.0,10467.682742795176
2017-06-07,32718.862664997407,-51191.93048675388,66818.0228676549,32718.862664997407,32718.862664997407,-22107.842545261676,-22107.842545261676,-22107.842545261676,0.0,0.0,0.0,0.0,0.0,0.0,12712.879418987173,12712.879418987173,12712.879418987173,16479.034582333534,16479.034582333534,16479.034582333534,-425.81732501422107,-425.81732501422107,-425.81732501422107,-50873.939221568166,-50873.939221568166,-50873.939221568166,0.0,0.0,0.0,10611.020119735731
2017-06-08,32776.052157479695,-43658.88372848833,70463.88384015838,32776.052157479695,32776.052157479695,-16155.17644357225,-16155.17644357225,-16155.17644357225,0.0,0.0,0.0,0.0,0.0,0.0,13067.1010966163,13067.1010966163,13067.1010966163,16968.28120172981,16968.28120172981,16968.28120172981,2813.2704882447974,2813.2704882447974,2813.2704882447974,-49003.82923016316,-49003.82923016316,-49003.82923016316,0.0,0.0,0.0,16620.875713907444
2017-06-09,32833.24164996199,-44689.527368251875,74347.74959253053,32833.24164996199,32833.24164996199,-14859.025979726846,-14859.025979726846,-14859.025979726846,0.0,0.0,0.0,0.0,0.0,0.0,17310.221603684855,17310.221603684855,17310.221603684855,15862.346002849848,15862.346002849848,15862.346002849848,-4388.5691645434235,-4388.5691645434235,-4388.5691645434235,-43643.02442171812,-43643.02442171812,-43643.02442171812,0.0,0.0,0.0,17974.215670235142
2017-06-10,32890.431142444286,-29493.9364256308,89975.19468954043,32890.431142444286,32890.431142444286,-3320.8232548380392,-3320.8232548380392,-3320.8232548380392,0.0,0.0,0.0,0.0,0.0,0.0,20844.18577458232,20844.18577458232,20844.18577458232,13178.824712258189,13178.824712258189,13178.824712258189,-2351.131808479954,-2351.131808479954,-2351.131808479954,-34992.70193319858,-34992.70193319858,-34992.70193319858,0.0,0.0,0.0,29569.607887606246
2017-06-11,32947.62063492658,-28652.671032789047,88909.12959189368,32947.62063492658,32947.62063492658,-3486.361759656848,-3486.361759656848,-3486.361759656848,0.0,0.0,0.0,0.0,0.0,0.0,14016.034188877076,14016.034188877076,14016.034188877076,9061.6069616213,9061.6069616213,9061.6069616213,-2977.4654660897017,-2977.4654660897017,-2977.4654660897017,-23586.537444065525,-23586.537444065525,-23586.537444065525,0.0,0.0,0.0,29461.25887526973
2017-06-12,33004.81012740887,-32679.09868286338,84278.01410162439,33004.81012740887,33004.81012740887,-8680.80039880685,-8680.80039880685,-8680.80039880685,0.0,0.0,0.0,0.0,0.0,0.0,-797.84697205279,-797.84697205279,-797.84697205279,3779.8190386313586,3779.8190386313586,3779.8190386313586,-1411.0051757868534,-1411.0051757868534,-1411.0051757868534,-10251.767289598567,-10251.767289598567,-10251.767289598567,0.0,0.0,0.0,24324.009728602017
2017-06-13,33061.99961989116,-32387.37893260719,85459.48880220954,33061.99961989116,33061.99961989116,-7123.990231066362,-7123.990231066362,-7123.990231066362,0.0,0.0,0.0,0.0,0.0,0.0,-10123.318710824742,-10123.318710824742,-10123.318710824742,-2282.747309151228,-2282.747309151228,-2282.747309151228,1320.3942868584113,1320.3942868584113,1320.3942868584113,3961.681502051193,3961.681502051193,3961.681502051193,0.0,0.0,0.0,25938.0093888248
2017-06-14,33119.18911237346,-24305.564842942655,85960.1346668572,33119.18911237346,33119.18911237346,489.8893074609865,489.8893074609865,489.8893074609865,0.0,0.0,0.0,0.0,0.0,0.0,-8312.581734338606,-8312.581734338606,-8312.581734338606,-8649.123577226346,-8649.123577226346,-8649.123577226346,-425.8173250100013,-425.8173250100013,-425.8173250100013,17877.411944035946,17877.411944035946,17877.411944035946,0.0,0.0,0.0,33609.07841983445
2017-06-15,33176.37860485575,-9587.656631395035,110027.8877162196,33176.37860485575,33176.37860485575,14970.915103852149,14970.915103852149,14970.915103852149,0.0,0.0,0.0,0.0,0.0,0.0,-3364.9399687539694,-3364.9399687539694,-3364.9399687539694,-14782.05511739625,-14782.05511739625,-14782.05511739625,2813.2704882386147,2813.2704882386147,2813.2704882386147,30304.639701763743,30304.639701763743,30304.639701763743,0.0,0.0,0.0,48147.293708707904
2017-06-16,33233.56809733805,-11616.036579417867,107153.11495910691,33233.56809733805,33233.56809733805,12456.935303150152,12456.935303150152,12456.935303150152,0.0,0.0,0.0,0.0,0.0,0.0,-3181.8424157392246,-3181.8424157392246,-3181.8424157392246,-20127.3778329011,-20127.3778329011,-20127.3778329011,-4388.569164526193,-4388.569164526193,-4388.569164526193,40154.72471631664,40154.72471631664,40154.72471631664,0.0,0.0,0.0,45690.5034004882
2017-06-17,33290.757589820336,-9404.779093834228,109052.80279224263,33290.757589820336,33290.757589820336,13101.572994119551,13101.572994119551,13101.572994119551,0.0,0.0,0.0,0.0,0.0,0.0,-6932.066907185234,-6932.066907185234,-6932.066907185234,-24165.25642669754,-24165.25642669754,-24165.25642669754,-2351.1318084735667,-2351.1318084735667,-2351.1318084735667,46550.0281364759,46550.0281364759,46550.0281364759,0.0,0.0,0.0,46392.33058393989
2017-06-18,33347.947082302635,-10395.017904479964,103321.04690457655,33347.947082302635,33347.947082302635,8673.390657410837,8673.390657410837,8673.390657410837,0.0,0.0,0.0,0.0,0.0,0.0,-10797.798936377432,-10797.798936377432,-10797.798936377432,-26464.914761820226,-26464.914761820226,-26464.914761820226,-2977.4654660598253,-2977.4654660598253,-2977.4654660598253,48913.56982166832,48913.56982166832,48913.56982166832,0.0,0.0,0.0,42021.337739713475
2017-06-19,33405.13657478493,-19534.337703096557,95976.60479549711,33405.13657478493,33405.13657478493,5676.102182281387,5676.102182281387,5676.102182281387,0.0,0.0,0.0,0.0,0.0,0.0,-13205.67829949948,-13205.67829949948,-13205.67829949948,-26737.036366017786,-26737.036366017786,-26737.036366017786,-1411.0051757704496,-1411.0051757704496,-1411.0051757704496,47029.82202356908,47029.82202356908,47029.82202356908,0.0,0.0,0.0,39081.23875706631
2017-06-20,33462.32606726722,-23393.761361699486,94892.92349902503,33462.32606726722,33462.32606726722,3994.9520196539725,3994.9520196539725,3994.9520196539725,0.0,0.0,0.0,0.0,0.0,0.0,-13518.169729821544,-13518.169729821544,-13518.169729821544,-24877.17965724143,-24877.17965724143,-24877.17965724143,1320.3942868905735,1320.3942868905735,1320.3942868905735,41069.90711982637,41069.90711982637,41069.90711982637,0.0,0.0,0.0,37457.27808692119
2017-06-21,33519.51555974952,-26169.51329640586,90239.77893204475,33519.51555974952,33519.51555974952,-1519.6008256957498,-1519.6008256957498,-1519.6008256957498,0.0,0.0,0.0,0.0,0.0,0.0,-11678.3447669273,-11678.3447669273,-11678.3447669273,-20993.59976479024,-20993.59976479024,-20993.59976479024,-425.8173250086081,-425.8173250086081,-425.8173250086081,31578.161031030377,31578.161031030377,31578.161031030377,0.0,0.0,0.0,31999.914734053767
2017-06-22,33576.70505223181,-24138.86205130171,93190.56629599429,33576.70505223181,33576.70505223181,-2225.7842306414223,-2225.7842306414223,-2225.7842306414223,0.0,0.0,0.0,0.0,0.0,0.0,-9046.199346488853,-9046.199346488853,-9046.199346488853,-15413.937061267681,-15413.937061267681,-15413.937061267681,2813.270488251857,2813.270488251857,2813.270488251857,19421.081688863258,19421.081688863258,19421.081688863258,0.0,0.0,0.0,31350.920821590385
2017-06-23,33633.8945447141,-37179.28915806363,76090.9347198686,33633.8945447141,33633.8945447141,-13843.37365385952,-13843.37365385952,-13843.37365385952,0.0,0.0,0.0,0.0,0.0,0.0,-6491.166092235121,-6491.166092235121,-6491.166092235121,-8667.30132277432,-8667.30132277432,-8667.30132277432,-4388.56916452826,-4388.56916452826,-4388.56916452826,5703.662925678182,5703.662925678182,5703.662925678182,0.0,0.0,0.0,19790.520890854583
2017-06-24,33691.08403719639,-44803.23931908206,73264.73405589117,33691.08403719639,33691.08403719639,-15871.486846598456,-15871.486846598456,-15871.486846598456,0.0,0.0,0.0,0.0,0.0,0.0,-3740.78309702561,-3740.78309702561,-3740.78309702561,-1441.155458042823,-1441.155458042823,-1441.155458042823,-2351.131808478284,-2351.131808478284,-2351.131808478284,-8338.41648305174,-8338.41648305174,-8338.41648305174,0.0,0.0,0.0,17819.59719059794
2017-06-25,33748.27352967869,-46103.123224175535,71267.44620904438,33748.27352967869,33748.27352967869,-20575.64877592056,-20575.64877592056,-20575.64877592056,0.0,0.0,0.0,0.0,0.0,0.0,-1622.7495249036067,-1622.7495249036067,-1622.7495249036067,5484.267958000084,5484.267958000084,5484.267958000084,-2977.4654660748556,-2977.4654660748556,-2977.4654660748556,-21459.701742942183,-21459.701742942183,-21459.701742942183,0.0,0.0,0.0,13172.624753758133
2017-06-26,33805.463022160984,-49623.20373213897,67560.27038821758,33805.463022160984,33805.463022160984,-23647.306801804116,-23647.306801804116,-23647.306801804116,0.0,0.0,0.0,0.0,0.0,0.0,-1027.7458534040773,-1027.7458534040773,-1027.7458534040773,11317.96496080334,11317.96496080334,11317.96496080334,-1411.005175760354,-1411.005175760354,-1411.005175760354,-32526.520733443012,-32526.520733443012,-32526.520733443012,0.0,0.0,0.0,10158.156220356868
2017-06-27,33862.652514643276,-47577.31707621653,65763.81271507402,33862.652514643276,33862.652514643276,-24089.714876228347,-24089.714876228347,-24089.714876228347,0.0,0.0,0.0,0.0,0.0,0.0,-131.15643412898945,-131.15643412898945,-131.15643412898945,15347.72090515489,15347.72090515489,15347.72090515489,1320.394286848301,1320.394286848301,1320.394286848301,-40626.67363410256,-40626.67363410256,-40626.67363410256,0.0,0.0,0.0,9772.93763841493
2017-06-28,33919.84200712557,-54958.11872360349,67504.0660485426,33919.84200712557,33919.84200712557,-26291.37434410605,-26291.37434410605,-26291.37434410605,0.0,0.0,0.0,0.0,0.0,0.0,2263.8726364229005,2263.8726364229005,2263.8726364229005,17026.57368701537,17026.57368701537,17026.57368701537,-425.81732500264434,-425.81732500264434,-425.81732500264434,-45156.003342541655,-45156.003342541655,-45156.003342541655,0.0,0.0,0.0,7628.467663019517
2017-06-29,33977.03149960787,-52281.4205322818,67321.03436015715,33977.03149960787,33977.03149960787,-24215.342690915855,-24215.342690915855,-24215.342690915855,0.0,0.0,0.0,0.0,0.0,0.0,2799.390557120493,2799.390557120493,2799.390557120493,16045.062230461279,16045.062230461279,16045.062230461279,2813.2704882357384,2813.2704882357384,2813.2704882357384,-45873.065966733375,-45873.065966733375,-45873.065966733375,0.0,0.0,0.0,9761.688808692012
2017-06-30,34034.22099209016,-64269.086264664926,59703.34260224137,34034.22099209016,34034.22099209016,-35732.35831420288,-35732.35831420288,-35732.35831420288,0.0,0.0,0.0,0.0,0.0,0.0,-806.4809313947518,-806.4809313947518,-806.4809313947518,12379.212216921727,12379.212216921727,12379.212216921727,-4388.569164535906,-4388.569164535906,-4388.569164535906,-42916.52043519396,-42916.52043519396,-42916.52043519396,0.0,0.0,0.0,-1698.1373221127214
2017-07-01,34091.41048457245,-60038.992254304154,56481.045601848404,34091.41048457245,34091.41048457245,-36716.85726523521,-36716.85726523521,-36716.85726523521,0.0,0.0,0.0,0.0,0.0,0.0,-3888.6725833520027,-3888.6725833520027,-3888.6725833520027,6306.761508439881,6306.761508439881,6306.761508439881,-2351.131808497043,-2351.131808497043,-2351.131808497043,-36783.81438182603,-36783.81438182603,-36783.81438182603,0.0,0.0,0.0,-2625.446780662758
2017-07-02,34148.59997705474,-61840.08002685786,53958.88313160269,34148.59997705474,34148.59997705474,-34616.87668080311,-34616.87668080311,-34616.87668080311,0.0,0.0,0.0,0.0,0.0,0.0,-1753.4691615978913,-1753.4691615978913,-1753.4691615978913,-1612.1141586319668,-1612.1141586319668,-1612.1141586319668,-2977.465466081513,-2977.465466081513,-2977.465466081513,-28273.82789449174,-28273.82789449174,-28273.82789449174,0.0,0.0,0.0,-468.2767037483645
2017-07-03,34205.78946953704,-54719.465381313436,65444.968406839165,34205.78946953704,34205.78946953704,-27995.76127395134,-27995.76127395134,-27995.76127395134,0.0,0.0,0.0,0.0,0.0,0.0,2403.9685799120307,2403.9685799120307,2403.9685799120307,-10588.821147029557,-10588.821147029557,-10588.821147029557,-1411.0051757575588,-1411.0051757575588,-1411.0051757575588,-18399.903531076245,-18399.903531076245,-18399.903531076245,0.0,0.0,0.0,6210.028195585703
2017-07-04,34262.97896201933,-48521.33997120902,74211.26724341273,34262.97896201933,34262.97896201933,-22609.094730114888,-22609.094730114888,-22609.094730114888,0.0,0.0,0.0,0.0,0.0,0.0,4042.983628728245,4042.983628728245,4042.983628728245,-19689.73894689228,-19689.73894689228,-19689.73894689228,1320.3942868643949,1320.3942868643949,1320.3942868643949,-8282.733698815258,-8282.733698815258,-8282.733698815258,0.0,0.0,0.0,11653.884231904445
2017-07-05,34320.168454501625,-47104.754624818,71358.72607136538,34320.168454501625,34320.168454501625,-21956.333915701074,-21956.333915701074,-21956.333915701074,0.0,0.0,0.0,0.0,0.0,0.0,5443.571645764844,5443.571645764844,5443.571645764844,-27939.51732099474,-27939.51732099474,-27939.51732099474,-425.8173250052364,-425.8173250052364,-425.8173250052364,965.4290845340538,965.4290845340538,965.4290845340538,0.0,0.0,0.0,12363.834538800551
2017-07-06,34377.357946983924,-42326.54604446262,81560.88549848954,34377.357946983924,34377.357946983924,-13847.406180451413,-13847.406180451413,-13847.406180451413,0.0,0.0,0.0,0.0,0.0,0.0,9418.152088497587,9418.152088497587,9418.152088497587,-34431.86244093142,-34431.86244093142,-34431.86244093142,2813.2704882398994,2813.2704882398994,2813.2704882398994,8353.033683742537,8353.033683742537,8353.033683742537,0.0,0.0,0.0,20529.95176653251
2017-07-07,34434.547439466216,-46367.11857980267,75206.67323947794,34434.547439466216,34434.547439466216,-17221.518686789106,-17221.518686789106,-17221.518686789106,0.0,0.0,0.0,0.0,0.0,0.0,12494.75604475088,12494.75604475088,12494.75604475088,-38434.04492790852,-38434.04492790852,-38434.04492790852,-4388.569164525388,-4388.569164525388,-4388.569164525388,13106.339360893911,13106.339360893911,13106.339360893911,0.0,0.0,0.0,17213.02875267711
2017-07-08,34491.73693194851,-40137.549582822416,80809.59133337824,34491.73693194851,34491.73693194851,-14472.44707466816,-14472.44707466816,-14472.44707466816,0.0,0.0,0.0,0.0,0.0,0.0,12608.974098796227,12608.974098796227,12608.974098796227,-39471.85979791142,-39471.85979791142,-39471.85979791142,-2351.131808481971,-2351.131808481971,-2351.131808481971,14741.570432929004,14741.570432929004,14741.570432929004,0.0,0.0,0.0,20019.289857280346
2017-07-09,34548.9264244308,-37158.326376455116,82788.67671637032,34548.9264244308,34548.9264244308,-12563.790868758868,-12563.790868758868,-12563.790868758868,0.0,0.0,0.0,0.0,0.0,0.0,14692.606074996867,14692.606074996867,14692.606074996867,-37384.09404947789,-37384.09404947789,-37384.09404947789,-2977.4654660820665,-2977.4654660820665,-2977.4654660820665,13105.162571804229,13105.162571804229,13105.162571804229,0.0,0.0,0.0,21985.13555567193
2017-07-10,34606.1159169131,-27065.070096841697,86620.13442354932,34606.1159169131,34606.1159169131,-5504.766859629393,-5504.766859629393,-5504.766859629393,0.0,0.0,0.0,0.0,0.0,0.0,19866.97014969016,19866.97014969016,19866.97014969016,-32339.425717388756,-32339.425717388756,-32339.425717388756,-1411.0051757582928,-1411.0051757582928,-1411.0051757582928,8378.6938838275,8378.6938838275,8378.6938838275,0.0,0.0,0.0,29101.349057283704
2017-07-11,34663.30540939539,-29789.50306757693,87270.21610972876,34663.30540939539,34663.30540939539,-3450.7892506883377,-3450.7892506883377,-3450.7892506883377,0.0,0.0,0.0,0.0,0.0,0.0,18993.446141521472,18993.446141521472,18993.446141521472,-24813.570727485283,-24813.570727485283,-24813.570727485283,1320.3942868637896,1320.3942868637896,1320.3942868637896,1048.9410484116775,1048.9410484116775,1048.9410484116775,0.0,0.0,0.0,31212.516158707054
2017-07-12,34720.49490187768,-41788.46849317164,75768.11143174823,34720.49490187768,34720.49490187768,-17288.8701458654,-17288.8701458654,-17288.8701458654,0.0,0.0,0.0,0.0,0.0,0.0,6819.459870139328,6819.459870139328,6819.459870139328,-15529.733832365857,-15529.733832365857,-15529.733832365857,-425.8173250168565,-425.8173250168565,-425.8173250168565,-8152.778858622007,-8152.778858622007,-8152.778858622007,0.0,0.0,0.0,17431.624756012283
2017-07-13,34777.684394359974,-55815.165157813695,66093.00535429861,34777.684394359974,34777.684394359974,-27774.8972310119,-27774.8972310119,-27774.8972310119,0.0,0.0,0.0,0.0,0.0,0.0,-6883.265314666901,-6883.265314666901,-6883.265314666901,-5370.269427205079,-5370.269427205079,-5370.269427205079,2813.2704882552257,2813.2704882552257,2813.2704882552257,-18334.632977395137,-18334.632977395137,-18334.632977395137,0.0,0.0,0.0,7002.787163348075
2017-07-14,34834.87388684227,-64603.02373234015,54408.791217101425,34834.87388684227,34834.87388684227,-38515.81605441425,-38515.81605441425,-38515.81605441425,0.0,0.0,0.0,0.0,0.0,0.0,-10314.017125224786,-10314.017125224786,-10314.017125224786,4728.772462265987,4728.772462265987,4728.772462265987,-4388.569164524364,-4388.569164524364,-4388.569164524364,-28542.002226931083,-28542.002226931083,-28542.002226931083,0.0,0.0,0.0,-3680.9421675719786
2017-07-15,34892.063379324565,-60566.76732528224,59954.90725870346,34892.063379324565,34892.063379324565,-31869.513125957325,-31869.513125957325,-31869.513125957325,0.0,0.0,0.0,0.0,0.0,0.0,-5546.717739206777,-5546.717739206777,-5546.717739206777,13886.388330834981,13886.388330834981,13886.388330834981,-2351.131808480692,-2351.131808480692,-2351.131808480692,-37858.05190910483,-37858.05190910483,-37858.05190910483,0.0,0.0,0.0,3022.5502533672407
2017-07-16,34949.25287180686,-52171.78404125869,61850.74845602279,34949.25287180686,34949.25287180686,-29648.782782581475,-29648.782782581475,-29648.782782581475,0.0,0.0,0.0,0.0,0.0,0.0,-2549.616390535816,-2549.616390535816,-2549.616390535816,21374.59662135697,21374.59662135697,21374.59662135697,-2977.465466075756,-2977.465466075756,-2977.465466075756,-45496.297547326874,-45496.297547326874,-45496.297547326874,0.0,0.0,0.0,5300.470089225382
2017-07-17,35006.44236428915,-55260.61447937187,63332.11102802073,35006.44236428915,35006.44236428915,-30430.680232495964,-30430.680232495964,-30430.680232495964,0.0,0.0,0.0,0.0,0.0,0.0,-4837.457494485508,-4837.457494485508,-4837.457494485508,26693.312045233844,26693.312045233844,26693.312045233844,-1411.0051757728017,-1411.0051757728017,-1411.0051757728017,-50875.5296074715,-50875.5296074715,-50875.5296074715,0.0,0.0,0.0,4575.762131793184
2017-07-18,35063.63185677145,-54086.77042529988,64613.11507548137,35063.63185677145,35063.63185677145,-31737.61267781872,-31737.61267781872,-31737.61267781872,0.0,0.0,0.0,0.0,0.0,0.0,-9001.502238936102,-9001.502238936102,-9001.502238936102,29613.194648678687,29613.194648678687,29613.194648678687,1320.394286867141,1320.394286867141,1320.394286867141,-53669.69937442847,-53669.69937442847,-53669.69937442847,0.0,0.0,0.0,3326.019178952727
2017-07-19,35120.82134925374,-56566.88465083471,56140.32144411566,35120.82134925374,35120.82134925374,-36293.631603966314,-36293.631603966314,-36293.631603966314,0.0,0.0,0.0,0.0,0.0,0.0,-12221.597569680109,-12221.597569680109,-12221.597569680109,30182.144742895365,30182.144742895365,30182.144742895365,-425.8173249955818,-425.8173249955818,-425.8173249955818,-53828.36145218599,-53828.36145218599,-53828.36145218599,0.0,0.0,0.0,-1172.8102547125745
2017-07-20,35178.01084173603,-60882.643790358976,58628.07773568708,35178.01084173603,35178.01084173603,-33718.338279995296,-33718.338279995296,-33718.338279995296,0.0,0.0,0.0,0.0,0.0,0.0,-13661.166949502769,-13661.166949502769,-13661.166949502769,28696.220340478943,28696.220340478943,28696.220340478943,2813.2704882465514,2813.2704882465514,2813.2704882465514,-51566.66215921802,-51566.66215921802,-51566.66215921802,0.0,0.0,0.0,1459.6725617407355
